closetime,closetheta,omega,,,,,,time,Cd,real_moment,omega,theta,Cip,-0.17722321
3.109,0.165606481,1.274006469,,,,,,,,,,,,
3.11,0.16687721,1.267443482,,,,,,,,,,,,
3.111,0.168141351,1.260830459,,,,,,,,,,,,
3.112,0.169398855,1.25416766,,,,,,,,,,,,
3.113,0.17064967,1.247455349,,,,,,,,,,,,
3.114,0.171893749,1.240693791,,,,,,,,,,,,
3.115,0.173131041,1.233883252,,,,,,,,,,,,
3.116,0.174361499,1.227024002,,,,,,,,,,,,
3.117,0.175585073,1.220116311,,,,,,,,,,,,
3.118,0.176801716,1.213160451,,,,,,,,,,,,
3.119,0.178011378,1.206156699,,,,,,,,,,,,
3.12,0.179214013,1.199105329,,,,,,,,,,,,
3.121,0.180409573,1.19200662,,,,,,,,,,,,
3.122,0.181598011,1.184860854,,,,,,,,,,,,
3.123,0.182779279,1.177668311,,,,,,,,,,,,
3.124,0.183953332,1.170429275,,,,,,,,,,,,
3.125,0.185120122,1.163144033,,,,,,,,,,,,
3.126,0.186279605,1.155812872,,,,,,,,,,,,
3.127,0.187431733,1.148436082,,,,,,,,,,,,
3.128,0.188576462,1.141013953,,,,,,,,,,,,
3.129,0.189713746,1.133546779,,,,,,,,,,,,
3.13,0.19084354,1.126034855,,,,,,,,,,,,
3.131,0.191965801,1.118478477,,,,,,,,,,,,
3.132,0.193080483,1.110877943,,,,,,,,,,,,
3.133,0.194187542,1.103233553,,,,,,,,,,,,
3.134,0.195286935,1.09554561,,,,,,,,,,,,
3.135,0.196378619,1.087814416,,,,,,,,,,,,
3.136,0.19746255,1.080040277,,,,,,,,,,,,
3.137,0.198538685,1.072223501,,,,,,,,,,,,
3.138,0.199606983,1.064364394,,,,,,,,,,,,
3.139,0.2006674,1.056463269,,,,,,,,,,,,
3.14,0.201719895,1.048520436,,,,,,,,,,,,
3.141,0.202764427,1.040536209,,,,,,,,,,,,
3.142,0.203800954,1.032510904,,,,,,,,,,,,
3.143,0.204829435,1.024444837,,,,,,,,,,,,
3.144,0.20584983,1.016338326,,,,,,,,,,,,
3.145,0.206862099,1.008191692,,,,,,,,,,,,
3.146,0.2078662,1.000005257,,,,,,,,,,,,
3.147,0.208862096,0.991779343,,,,,,,,,,,,
3.148,0.209849746,0.983514275,,,,,,,,,,,,
3.149,0.210829111,0.97521038,,,,,,,,,,,,
3.15,0.211800154,0.966867985,,,,,,,,,,,,
3.151,0.212762835,0.95848742,,,,,,,,,,,,
3.152,0.213717116,0.950069016,,,,,,,,,,,,
3.153,0.21466296,0.941613104,,,,,,,,,,,,
3.154,0.21560033,0.933120019,,,,,,,,,,,,
3.155,0.216529188,0.924590097,,,,,,,,,,,,
3.156,0.217449498,0.916023673,,,,,,,,,,,,
3.157,0.218361223,0.907421085,,,,,,,,,,,,
3.158,0.219264328,0.898782675,,,,,,,,,,,,
3.159,0.220158777,0.890108782,,,,,,,,,,,,
3.16,0.221044534,0.881399749,,,,,,,,,,,,
3.161,0.221921565,0.87265592,,,,,,,,,,,,
3.162,0.222789834,0.86387764,,,,,,,,,,,,
3.163,0.223649309,0.855065255,,,,,,,,,,,,
3.164,0.224499954,0.846219114,,,,,,,,,,,,
3.165,0.225341736,0.837339566,,,,,,,,,,,,
3.166,0.226174622,0.828426961,,,,,,,,,,,,
3.167,0.226998579,0.819481651,,,,,,,,,,,,
3.168,0.227813574,0.81050399,,,,,,,,,,,,
3.169,0.228619576,0.801494331,,,,,,,,,,,,
3.17,0.229416552,0.79245303,,,,,,,,,,,,
3.171,0.230204472,0.783380445,,,,,,,,,,,,
3.172,0.230983303,0.774276933,,,,,,,,,,,,
3.173,0.231753015,0.765142855,,,,,,,,,,,,
3.174,0.232513579,0.755978569,,,,,,,,,,,,
3.175,0.233264963,0.746784439,,,,,,,,,,,,
3.176,0.234007138,0.737560827,,,,,,,,,,,,
3.177,0.234740075,0.728308098,,,,,,,,,,,,
3.178,0.235463744,0.719026616,,,,,,,,,,,,
3.179,0.236178118,0.709716748,,,,,,,,,,,,
3.18,0.236883168,0.700378862,,,,,,,,,,,,
3.181,0.237578867,0.691013326,,,,,,,,,,,,
3.182,0.238265186,0.68162051,,,,,,,,,,,,
3.183,0.238942099,0.672200784,,,,,,,,,,,,
3.184,0.239609579,0.662754522,,,,,,,,,,,,
3.185,0.240267599,0.653282095,,,,,,,,,,,,
3.186,0.240916134,0.643783877,,,,,,,,,,,,
3.187,0.241555158,0.634260245,,,,,,,,,,,,
3.188,0.242184646,0.624711572,,,,,,,,,,,,
3.189,0.242804573,0.615138237,,,,,,,,,,,,
3.19,0.243414915,0.605540618,,,,,,,,,,,,
3.191,0.244015647,0.595919092,,,,,,,,,,,,
3.192,0.244606745,0.586274041,,,,,,,,,,,,
3.193,0.245188187,0.576605845,,,,,,,,,,,,
3.194,0.245759949,0.566914885,,,,,,,,,,,,
3.195,0.246322009,0.557201545,,,,,,,,,,,,
3.196,0.246874345,0.547466207,,,,,,,,,,,,
3.197,0.247416935,0.537709256,,,,,,,,,,,,
3.198,0.247949756,0.527931077,,,,,,,,,,,,
3.199,0.24847279,0.518132057,,,,,,,,,,,,
3.2,0.248986014,0.508312581,,,,,,,,,,,,
3.201,0.249489408,0.498473038,,,,,,,,,,,,
3.202,0.249982953,0.488613817,,,,,,,,,,,,
3.203,0.250466629,0.478735306,,,,,,,,,,,,
3.204,0.250940418,0.468837895,,,,,,,,,,,,
3.205,0.251404299,0.458921975,,,,,,,,,,,,
3.206,0.251858255,0.448987937,,,,,,,,,,,,
3.207,0.252302269,0.439036175,,,,,,,,,,,,
3.208,0.252736322,0.42906708,,,,,,,,,,,,
3.209,0.253160397,0.419081046,,,,,,,,,,,,
3.21,0.253574479,0.409078467,,,,,,,,,,,,
3.211,0.253978549,0.399059739,,,,,,,,,,,,
3.212,0.254372593,0.389025257,,,,,,,,,,,,
3.213,0.254756594,0.378975417,,,,,,,,,,,,
3.214,0.255130539,0.368910615,,,,,,,,,,,,
3.215,0.255494411,0.358831249,,,,,,,,,,,,
3.216,0.255848196,0.348737718,,,,,,,,,,,,
3.217,0.256191882,0.338630418,,,,,,,,,,,,
3.218,0.256525453,0.32850975,,,,,,,,,,,,
3.219,0.256848897,0.318376114,,,,,,,,,,,,
3.22,0.257162201,0.308229908,,,,,,,,,,,,
3.221,0.257465353,0.298071534,,,,,,,,,,,,
3.222,0.25775834,0.287901392,,,,,,,,,,,,
3.223,0.258041152,0.277719885,,,,,,,,,,,,
3.224,0.258313776,0.267527414,,,,,,,,,,,,
3.225,0.258576203,0.257324381,,,,,,,,,,,,
3.226,0.258828422,0.247111189,,,,,,,,,,,,
3.227,0.259070422,0.236888242,,,,,,,,,,,,
3.228,0.259302195,0.226655943,,,,,,,,,,,,
3.229,0.259523731,0.216414696,,,,,,,,,,,,
3.23,0.259735021,0.206164906,,,,,,,,,,,,
3.231,0.259936058,0.195906976,,,,,,,,,,,,
3.232,0.260126833,0.185641312,,,,,,,,,,,,
3.233,0.260307338,0.17536832,,,,,,,,,,,,
3.234,0.260477567,0.165088404,,,,,,,,,,,,
3.235,0.260637513,0.154801971,,,,,,,,,,,,
3.236,0.260787169,0.144509426,,,,,,,,,,,,
3.237,0.26092653,0.134211177,,,,,,,,,,,,
3.238,0.26105559,0.123907629,,,,,,,,,,,,
3.239,0.261174343,0.113599189,,,,,,,,,,,,
3.24,0.261282787,0.103286265,,,,,,,,,,,,
3.241,0.261380915,0.092969263,,,,,,,,,,,,
3.242,0.261468724,0.082648591,,,,,,,,,,,,
3.243,0.261546211,0.072324656,,,,,,,,,,,,
3.244,0.261613372,0.061997865,,,,,,,,,,,,
3.245,0.261670206,0.051668628,,,,,,,,,,,,
3.246,0.261716709,0.04133735,,,,,,,,,,,,
3.247,0.26175288,0.031004441,,,,,,,,,,,,
3.248,0.261778717,0.020670307,,,,,,,,,,,,
3.249,0.26179422,0.010335358,,,,,,,,,,,,
3.25,0.261799388,-1.61E-15,,,,,,,,,,,,
3.251,0.26179422,-0.010335358,,,,,,,,,,,,
3.252,0.261778717,-0.020670307,,,,,,,,,,,,
3.253,0.26175288,-0.031004441,,,,,,,,,,,,
3.254,0.261716709,-0.04133735,,,,,,,,,,,,
3.255,0.261670206,-0.051668628,,,,,,,,,,,,
3.256,0.261613372,-0.061997865,,,,,,,,,,,,
3.257,0.261546211,-0.072324656,,,,,,,,,,,,
3.258,0.261468724,-0.082648591,,,,,,,,,,,,
3.259,0.261380915,-0.092969263,,,,,,,,,,,,
3.26,0.261282787,-0.103286265,,,,,,,,,,,,
3.261,0.261174343,-0.113599189,,,,,,,,,,,,
3.262,0.26105559,-0.123907629,,,,,,,,,,,,
3.263,0.26092653,-0.134211177,,,,,,,,,,,,
3.264,0.260787169,-0.144509426,,,,,,,,,,,,
3.265,0.260637513,-0.154801971,,,,,,,,,,,,
3.266,0.260477567,-0.165088404,,,,,,,,,,,,
3.267,0.260307338,-0.17536832,,,,,,,,,,,,
3.268,0.260126833,-0.185641312,,,,,,,,,,,,
3.269,0.259936058,-0.195906976,,,,,,,,,,,,
3.27,0.259735021,-0.206164906,,,,,,,,,,,,
3.271,0.259523731,-0.216414696,,,,,,,,,,,,
3.272,0.259302195,-0.226655943,,,,,,,,,,,,
3.273,0.259070422,-0.236888242,,,,,,,,,,,,
3.274,0.258828422,-0.247111189,,,,,,,,,,,,
3.275,0.258576203,-0.257324381,,,,,,,,,,,,
3.276,0.258313776,-0.267527414,,,,,,,,,,,,
3.277,0.258041152,-0.277719885,,,,,,,,,,,,
3.278,0.25775834,-0.287901392,,,,,,,,,,,,
3.279,0.257465353,-0.298071534,,,,,,,,,,,,
3.28,0.257162201,-0.308229908,,,,,,,,,,,,
3.281,0.256848897,-0.318376114,,,,,,,,,,,,
3.282,0.256525453,-0.32850975,,,,,,,,,,,,
3.283,0.256191882,-0.338630418,,,,,,,,,,,,
3.284,0.255848196,-0.348737718,,,,,,,,,,,,
3.285,0.255494411,-0.358831249,,,,,,,,,,,,
3.286,0.255130539,-0.368910615,,,,,,,,,,,,
3.287,0.254756594,-0.378975417,,,,,,,,,,,,
3.288,0.254372593,-0.389025257,,,,,,,,,,,,
3.289,0.253978549,-0.399059739,,,,,,,,,,,,
3.29,0.253574479,-0.409078467,,,,,,,,,,,,
3.291,0.253160397,-0.419081046,,,,,,,,,,,,
3.292,0.252736322,-0.42906708,,,,,,,,,,,,
3.293,0.252302269,-0.439036175,,,,,,,,,,,,
3.294,0.251858255,-0.448987937,,,,,,,,,,,,
3.295,0.251404299,-0.458921975,,,,,,,,,,,,
3.296,0.250940418,-0.468837895,,,,,,,,,,,,
3.297,0.250466629,-0.478735306,,,,,,,,,,,,
3.298,0.249982953,-0.488613817,,,,,,,,,,,,
3.299,0.249489408,-0.498473038,,,,,,,,,,,,
3.3,0.248986014,-0.508312581,,,,,,,,,,,,
3.301,0.24847279,-0.518132057,,,,,,,,,,,,
3.302,0.247949756,-0.527931077,,,,,,,,,,,,
3.303,0.247416935,-0.537709256,,,,,,,,,,,,
3.304,0.246874345,-0.547466207,,,,,,,,,,,,
3.305,0.246322009,-0.557201545,,,,,,,,,,,,
3.306,0.245759949,-0.566914885,,,,,,,,,,,,
3.307,0.245188187,-0.576605845,,,,,,,,,,,,
3.308,0.244606745,-0.586274041,,,,,,,,,,,,
3.309,0.244015647,-0.595919092,,,,,,,,,,,,
3.31,0.243414915,-0.605540618,,,,,,,,,,,,
3.311,0.242804573,-0.615138237,,,,,,,,,,,,
3.312,0.242184646,-0.624711572,,,,,,,,,,,,
3.313,0.241555158,-0.634260245,,,,,,,,,,,,
3.314,0.240916134,-0.643783877,,,,,,,,,,,,
3.315,0.240267599,-0.653282095,,,,,,,,,,,,
3.316,0.239609579,-0.662754522,,,,,,,,,,,,
3.317,0.238942099,-0.672200784,,,,,,,,,,,,
3.318,0.238265186,-0.68162051,,,,,,,,,,,,
3.319,0.237578867,-0.691013326,,,,,,,,,,,,
3.32,0.236883168,-0.700378862,,,,,,,,,,,,
3.321,0.236178118,-0.709716748,,,,,,,,,,,,
3.322,0.235463744,-0.719026616,,,,,,,,,,,,
3.323,0.234740075,-0.728308098,,,,,,,,,,,,
3.324,0.234007138,-0.737560827,,,,,,,,,,,,
3.325,0.233264963,-0.746784439,,,,,,,,,,,,
3.326,0.232513579,-0.755978569,,,,,,,,,,,,
3.327,0.231753015,-0.765142855,,,,,,,,,,,,
3.328,0.230983303,-0.774276933,,,,,,,,,,,,
3.329,0.230204472,-0.783380445,,,,,,,,,,,,
3.33,0.229416552,-0.79245303,,,,,,,,,,,,
3.331,0.228619576,-0.801494331,,,,,,,,,,,,
3.332,0.227813574,-0.81050399,,,,,,,,,,,,
3.333,0.226998579,-0.819481651,,,,,,,,,,,,
3.334,0.226174622,-0.828426961,,,,,,,,,,,,
3.335,0.225341736,-0.837339566,,,,,,,,,,,,
3.336,0.224499954,-0.846219114,,,,,,,,,,,,
3.337,0.223649309,-0.855065255,,,,,,,,,,,,
3.338,0.222789834,-0.86387764,,,,,,,,,,,,
3.339,0.221921565,-0.87265592,,,,,,,,,,,,
3.34,0.221044534,-0.881399749,,,,,,,,,,,,
3.341,0.220158777,-0.890108782,,,,,,,,,,,,
3.342,0.219264328,-0.898782675,,,,,,,,,,,,
3.343,0.218361223,-0.907421085,,,,,,,,,,,,
3.344,0.217449498,-0.916023673,,,,,,,,,,,,
3.345,0.216529188,-0.924590097,,,,,,,,,,,,
3.346,0.21560033,-0.933120019,,,,,,,,,,,,
3.347,0.21466296,-0.941613104,,,,,,,,,,,,
3.348,0.213717116,-0.950069016,,,,,,,,,,,,
3.349,0.212762835,-0.95848742,,,,,,,,,,,,
3.35,0.211800154,-0.966867985,,,,,,,,,,,,
3.351,0.210829111,-0.97521038,,,,,,,,,,,,
3.352,0.209849746,-0.983514275,,,,,,,,,,,,
3.353,0.208862096,-0.991779343,,,,,,,,,,,,
3.354,0.2078662,-1.000005257,,,,,,,,,,,,
3.355,0.206862099,-1.008191692,,,,,,,,,,,,
3.356,0.20584983,-1.016338326,,,,,,,,,,,,
3.357,0.204829435,-1.024444837,,,,,,,,,,,,
3.358,0.203800954,-1.032510904,,,,,,,,,,,,
3.359,0.202764427,-1.040536209,,,,,,,,,,,,
3.36,0.201719895,-1.048520436,,,,,,,,,,,,
3.361,0.2006674,-1.056463269,,,,,,,,,,,,
3.362,0.199606983,-1.064364394,,,,,,,,,,,,
3.363,0.198538685,-1.072223501,,,,,,,,,,,,
3.364,0.19746255,-1.080040277,,,,,,,,,,,,
3.365,0.196378619,-1.087814416,,,,,,,,,,,,
3.366,0.195286935,-1.09554561,,,,,,,,,,,,
3.367,0.194187542,-1.103233553,,,,,,,,,,,,
3.368,0.193080483,-1.110877943,,,,,,,,,,,,
3.369,0.191965801,-1.118478477,,,,,,,,,,,,
3.37,0.19084354,-1.126034855,,,,,,,,,,,,
3.371,0.189713746,-1.133546779,,,,,,,,,,,,
3.372,0.188576462,-1.141013953,,,,,,,,,,,,
3.373,0.187431733,-1.148436082,,,,,,,,,,,,
3.374,0.186279605,-1.155812872,,,,,,,,,,,,
3.375,0.185120122,-1.163144033,,,,,,,,,,,,
3.376,0.183953332,-1.170429275,,,,,,,,,,,,
3.377,0.182779279,-1.177668311,,,,,,,,,,,,
3.378,0.181598011,-1.184860854,,,,,,,,,,,,
3.379,0.180409573,-1.19200662,,,,,,,,,,,,
3.38,0.179214013,-1.199105329,,,,,,,,,,,,
3.381,0.178011378,-1.206156699,,,,,,,,,,,,
3.382,0.176801716,-1.213160451,,,,,,,,,,,,
3.383,0.175585073,-1.220116311,,,,,,,,,,,,
3.384,0.174361499,-1.227024002,,,,,,,,,,,,
3.385,0.173131041,-1.233883252,,,,,,,,,,,,
3.386,0.171893749,-1.240693791,,,,,,,,,,,,
3.387,0.17064967,-1.247455349,,,,,,,,,,,,
3.388,0.169398855,-1.25416766,,,,,,,,,,,,
3.389,0.168141351,-1.260830459,,,,,,,,,,,,
3.39,0.16687721,-1.267443482,,,,,,,,,,,,
3.391,0.165606481,-1.274006469,,,,,,,,,,,,
3.392,0.164329214,-1.28051916,,,,,,,,,,,,
3.393,0.16304546,-1.286981298,,,,,,,,,,,,
3.394,0.161755268,-1.293392628,,,,,,,,,,,,
3.395,0.160458691,-1.299752898,,,,,,,,,,,,
3.396,0.15915578,-1.306061855,,,,,,,,,,,,
3.397,0.157846585,-1.312319252,,,,,,,,,,,,
3.398,0.156531159,-1.31852484,,,,,,,,,,,,
3.399,0.155209553,-1.324678376,,,,,,,,,,,,
3.4,0.153881819,-1.330779615,,,,,,,,,,,,
3.401,0.152548011,-1.336828317,,,,,,,,,,,,
3.402,0.15120818,-1.342824244,,,,,,,,,,,,
3.403,0.14986238,-1.348767158,,,,,,,,,,,,
3.404,0.148510664,-1.354656825,,,,,,,,,,,,
3.405,0.147153084,-1.360493013,,,,,,,,,,,,
3.406,0.145789695,-1.36627549,,,,,,,,,,,,
3.407,0.144420551,-1.37200403,,,,,,,,,,,,
3.408,0.143045705,-1.377678405,,,,,,,,,,,,
3.409,0.141665213,-1.383298392,,,,,,,,,,,,
3.41,0.140279127,-1.388863768,,,,,,,,,,,,
3.411,0.138887503,-1.394374315,,,,,,,,,,,,
3.412,0.137490397,-1.399829814,,,,,,,,,,,,
3.413,0.136087862,-1.40523005,,,,,,,,,,,,
3.414,0.134679955,-1.41057481,,,,,,,,,,,,
3.415,0.133266731,-1.415863883,,,,,,,,,,,,
3.416,0.131848246,-1.42109706,,,,,,,,,,,,
3.417,0.130424556,-1.426274135,,,,,,,,,,,,
3.418,0.128995716,-1.431394902,,,,,,,,,,,,
3.419,0.127561785,-1.436459161,,,,,,,,,,,,
3.42,0.126122817,-1.441466711,,,,,,,,,,,,
3.421,0.12467887,-1.446417354,,,,,,,,,,,,
3.422,0.123230001,-1.451310895,,,,,,,,,,,,
3.423,0.121776267,-1.456147141,,,,,,,,,,,,
3.424,0.120317726,-1.460925901,,,,,,,,,,,,
3.425,0.118854435,-1.465646985,,,,,,,,,,,,
3.426,0.117386451,-1.470310209,,,,,,,,,,,,
3.427,0.115913834,-1.474915387,,,,,,,,,,,,
3.428,0.11443664,-1.479462338,,,,,,,,,,,,
3.429,0.112954929,-1.483950883,,,,,,,,,,,,
3.43,0.111468758,-1.488380843,,,,,,,,,,,,
3.431,0.109978187,-1.492752045,,,,,,,,,,,,
3.432,0.108483273,-1.497064316,,,,,,,,,,,,
3.433,0.106984078,-1.501317485,,,,,,,,,,,,
3.434,0.105480658,-1.505511384,,,,,,,,,,,,
3.435,0.103973075,-1.509645849,,,,,,,,,,,,
3.436,0.102461386,-1.513720715,,,,,,,,,,,,
3.437,0.100945653,-1.517735822,,,,,,,,,,,,
3.438,0.099425935,-1.521691012,,,,,,,,,,,,
3.439,0.097902291,-1.525586128,,,,,,,,,,,,
3.44,0.096374783,-1.529421016,,,,,,,,,,,,
3.441,0.094843469,-1.533195526,,,,,,,,,,,,
3.442,0.093308412,-1.536909507,,,,,,,,,,,,
3.443,0.09176967,-1.540562814,,,,,,,,,,,,
3.444,0.090227306,-1.544155302,,,,,,,,,,,,
3.445,0.08868138,-1.54768683,,,,,,,,,,,,
3.446,0.087131953,-1.551157257,,,,,,,,,,,,
3.447,0.085579086,-1.554566448,,,,,,,,,,,,
3.448,0.084022841,-1.557914267,,,,,,,,,,,,
3.449,0.082463278,-1.561200582,,,,,,,,,,,,
3.45,0.08090046,-1.564425263,,,,,,,,,,,,
3.451,0.079334448,-1.567588184,,,,,,,,,,,,
3.452,0.077765304,-1.570689219,,,,,,,,,,,,
3.453,0.07619309,-1.573728246,,,,,,,,,,,,
3.454,0.074617868,-1.576705145,,,,,,,,,,,,
3.455,0.073039701,-1.579619798,,,,,,,,,,,,
3.456,0.07145865,-1.58247209,,,,,,,,,,,,
3.457,0.069874777,-1.585261909,,,,,,,,,,,,
3.458,0.068288147,-1.587989145,,,,,,,,,,,,
3.459,0.06669882,-1.59065369,,,,,,,,,,,,
3.46,0.06510686,-1.593255438,,,,,,,,,,,,
3.461,0.06351233,-1.595794288,,,,,,,,,,,,
3.462,0.061915293,-1.598270138,,,,,,,,,,,,
3.463,0.060315811,-1.600682891,,,,,,,,,,,,
3.464,0.058713948,-1.603032452,,,,,,,,,,,,
3.465,0.057109767,-1.605318728,,,,,,,,,,,,
3.466,0.055503332,-1.607541629,,,,,,,,,,,,
3.467,0.053894705,-1.609701067,,,,,,,,,,,,
3.468,0.052283951,-1.611796956,,,,,,,,,,,,
3.469,0.050671132,-1.613829215,,,,,,,,,,,,
3.47,0.049056313,-1.615797762,,,,,,,,,,,,
3.471,0.047439558,-1.617702521,,,,,,,,,,,,
3.472,0.04582093,-1.619543415,,,,,,,,,,,,
3.473,0.044200492,-1.621320372,,,,,,,,,,,,
3.474,0.04257831,-1.623033323,,,,,,,,,,,,
3.475,0.040954447,-1.624682199,,,,,,,,,,,,
3.476,0.039328967,-1.626266935,,,,,,,,,,,,
3.477,0.037701935,-1.627787469,,,,,,,,,,,,
3.478,0.036073414,-1.629243741,,,,,,,,,,,,
3.479,0.034443469,-1.630635693,,,,,,,,,,,,
3.48,0.032812164,-1.63196327,,,,,,,,,,,,
3.481,0.031179564,-1.633226421,,,,,,,,,,,,
3.482,0.029545732,-1.634425094,,,,,,,,,,,,
3.483,0.027910735,-1.635559243,,,,,,,,,,,,
3.484,0.026274636,-1.636628823,,,,,,,,,,,,
3.485,0.024637499,-1.637633791,,,,,,,,,,,,
3.486,0.022999389,-1.638574109,,,,,,,,,,,,
3.487,0.021360372,-1.639449738,,,,,,,,,,,,
3.488,0.019720512,-1.640260645,,,,,,,,,,,,
3.489,0.018079872,-1.641006797,,,,,,,,,,,,
3.49,0.01643852,-1.641688165,,,,,,,,,,,,
3.491,0.014796518,-1.642304722,,,,,,,,,,,,
3.492,0.013153932,-1.642856444,,,,,,,,,,,,
3.493,0.011510826,-1.643343308,,,,,,,,,,,,
3.494,0.009867267,-1.643765296,,,,,,,,,,,,
3.495,0.008223317,-1.644122391,,,,,,,,,,,,
3.496,0.006579044,-1.644414579,,,,,,,,,,,,
3.497,0.00493451,-1.644641848,,,,,,,,,,,,
3.498,0.003289782,-1.64480419,,,,,,,,,,,,
3.499,0.001644923,-1.644901597,,,,,,,,,,,,
3.5,2.25E-16,-1.644934067,,,,,,,,,,,,
3.501,-0.001644923,-1.644901597,,,,,,,,,,,,
3.502,-0.003289782,-1.64480419,,,,,,,,,,,,
3.503,-0.00493451,-1.644641848,,,,,,,,,,,,
3.504,-0.006579044,-1.644414579,,,,,,,,,,,,
3.505,-0.008223317,-1.644122391,,,,,,,,,,,,
3.506,-0.009867267,-1.643765296,,,,,,,,,,,,
3.507,-0.011510826,-1.643343308,,,,,,,,,,,,
3.508,-0.013153932,-1.642856444,,,,,,,,,,,,
3.509,-0.014796518,-1.642304722,,,,,,,,,,,,
3.51,-0.01643852,-1.641688165,,,,,,,,,,,,
3.511,-0.018079872,-1.641006797,,,,,,,,,,,,
3.512,-0.019720512,-1.640260645,,,,,,,,,,,,
3.513,-0.021360372,-1.639449738,,,,,,,,,,,,
3.514,-0.022999389,-1.638574109,,,,,,,,,,,,
3.515,-0.024637499,-1.637633791,,,,,,,,,,,,
3.516,-0.026274636,-1.636628823,,,,,,,,,,,,
3.517,-0.027910735,-1.635559243,,,,,,,,,,,,
3.518,-0.029545732,-1.634425094,,,,,,,,,,,,
3.519,-0.031179564,-1.633226421,,,,,,,,,,,,
3.52,-0.032812164,-1.63196327,,,,,,,,,,,,
3.521,-0.034443469,-1.630635693,,,,,,,,,,,,
3.522,-0.036073414,-1.629243741,,,,,,,,,,,,
3.523,-0.037701935,-1.627787469,,,,,,,,,,,,
3.524,-0.039328967,-1.626266935,,,,,,,,,,,,
3.525,-0.040954447,-1.624682199,,,,,,,,,,,,
3.526,-0.04257831,-1.623033323,,,,,,,,,,,,
3.527,-0.044200492,-1.621320372,,,,,,,,,,,,
3.528,-0.04582093,-1.619543415,,,,,,,,,,,,
3.529,-0.047439558,-1.617702521,,,,,,,,,,,,
3.53,-0.049056313,-1.615797762,,,,,,,,,,,,
3.531,-0.050671132,-1.613829215,,,,,,,,,,,,
3.532,-0.052283951,-1.611796956,,,,,,,,,,,,
3.533,-0.053894705,-1.609701067,,,,,,,,,,,,
3.534,-0.055503332,-1.607541629,,,,,,,,,,,,
3.535,-0.057109767,-1.605318728,,,,,,,,,,,,
3.536,-0.058713948,-1.603032452,,,,,,,,,,,,
3.537,-0.060315811,-1.600682891,,,,,,,,,,,,
3.538,-0.061915293,-1.598270138,,,,,,,,,,,,
3.539,-0.06351233,-1.595794288,,,,,,,,,,,,
3.54,-0.06510686,-1.593255438,,,,,,,,,,,,
3.541,-0.06669882,-1.59065369,,,,,,,,,,,,
3.542,-0.068288147,-1.587989145,,,,,,,,,,,,
3.543,-0.069874777,-1.585261909,,,,,,,,,,,,
3.544,-0.07145865,-1.58247209,,,,,,,,,,,,
3.545,-0.073039701,-1.579619798,,,,,,,,,,,,
3.546,-0.074617868,-1.576705145,,,,,,,,,,,,
3.547,-0.07619309,-1.573728246,,,,,,,,,,,,
3.548,-0.077765304,-1.570689219,,,,,,,,,,,,
3.549,-0.079334448,-1.567588184,,,,,,,,,,,,
3.55,-0.08090046,-1.564425263,,,,,,,,,,,,
3.551,-0.082463278,-1.561200582,,,,,,,,,,,,
3.552,-0.084022841,-1.557914267,,,,,,,,,,,,
3.553,-0.085579086,-1.554566448,,,,,,,,,,,,
3.554,-0.087131953,-1.551157257,,,,,,,,,,,,
3.555,-0.08868138,-1.54768683,,,,,,,,,,,,
3.556,-0.090227306,-1.544155302,,,,,,,,,,,,
3.557,-0.09176967,-1.540562814,,,,,,,,,,,,
3.558,-0.093308412,-1.536909507,,,,,,,,,,,,
3.559,-0.094843469,-1.533195526,,,,,,,,,,,,
3.56,-0.096374783,-1.529421016,,,,,,,,,,,,
3.561,-0.097902291,-1.525586128,,,,,,,,,,,,
3.562,-0.099425935,-1.521691012,,,,,,,,,,,,
3.563,-0.100945653,-1.517735822,,,,,,,,,,,,
3.564,-0.102461386,-1.513720715,,,,,,,,,,,,
3.565,-0.103973075,-1.509645849,,,,,,,,,,,,
3.566,-0.105480658,-1.505511384,,,,,,,,,,,,
3.567,-0.106984078,-1.501317485,,,,,,,,,,,,
3.568,-0.108483273,-1.497064316,,,,,,,,,,,,
3.569,-0.109978187,-1.492752045,,,,,,,,,,,,
3.57,-0.111468758,-1.488380843,,,,,,,,,,,,
3.571,-0.112954929,-1.483950883,,,,,,,,,,,,
3.572,-0.11443664,-1.479462338,,,,,,,,,,,,
3.573,-0.115913834,-1.474915387,,,,,,,,,,,,
3.574,-0.117386451,-1.470310209,,,,,,,,,,,,
3.575,-0.118854435,-1.465646985,,,,,,,,,,,,
3.576,-0.120317726,-1.460925901,,,,,,,,,,,,
3.577,-0.121776267,-1.456147141,,,,,,,,,,,,
3.578,-0.123230001,-1.451310895,,,,,,,,,,,,
3.579,-0.12467887,-1.446417354,,,,,,,,,,,,
3.58,-0.126122817,-1.441466711,,,,,,,,,,,,
3.581,-0.127561785,-1.436459161,,,,,,,,,,,,
3.582,-0.128995716,-1.431394902,,,,,,,,,,,,
3.583,-0.130424556,-1.426274135,,,,,,,,,,,,
3.584,-0.131848246,-1.42109706,,,,,,,,,,,,
3.585,-0.133266731,-1.415863883,,,,,,,,,,,,
3.586,-0.134679955,-1.41057481,,,,,,,,,,,,
3.587,-0.136087862,-1.40523005,,,,,,,,,,,,
3.588,-0.137490397,-1.399829814,,,,,,,,,,,,
3.589,-0.138887503,-1.394374315,,,,,,,,,,,,
3.59,-0.140279127,-1.388863768,,,,,,,,,,,,
