theta,Cd,Cip
0.252364227,-0.874346679,-0.343200376
0.253169858,-0.907098758,-0.301706645
0.253856093,-0.939539167,-0.255254632
0.254422396,-0.970448041,-0.203651926
0.254868286,-1.001776112,-0.146967217
0.255193339,-1.032600244,-0.085231196
0.255397187,-1.062822323,-0.01838348
0.255479521,-1.092249211,0.053576851
0.255440086,-1.121306174,0.130633976
0.25527869,-1.149266016,0.212693517
0.254995194,-1.176769081,0.299795898
0.254589521,-1.20431432,0.392027687
0.254061652,-1.230958414,0.489094983
0.253411626,-1.257407914,0.59145677
0.252639542,-1.28275051,0.698629805
0.251745558,-1.307477371,0.810708861
0.250729892,-1.329533082,0.927055026
0.24959282,-1.35143388,1.047967337
0.248334681,-1.373301235,1.173597571
0.246955869,-1.393524682,1.304469878
0.245456842,-1.412464321,1.439180616
0.243838115,-1.432588723,1.58010898
0.242100265,-1.447909299,1.72304799
0.240243926,-1.461554244,1.868165749
0.238269793,-1.478457653,2.020807385
0.23617862,-1.490526175,2.176600332
0.233971221,-1.50318497,2.336629577
0.231648469,-1.512154872,2.499023042
0.229211293,-1.52117838,2.664669361
0.226660685,-1.53150206,2.836074375
0.223997693,-1.537679499,3.007839321
0.221223423,-1.538354075,3.17583569
0.218339038,-1.543515646,3.357026947
0.21534576,-1.543346932,3.533165737
0.212244866,-1.544767001,3.718280914
0.209037691,-1.540045134,3.891544726
0.205725627,-1.540491198,4.087202426
0.202310117,-1.532321625,4.265626744
0.198792664,-1.522076173,4.442287682
0.195174823,-1.512125987,4.628151349
0.191458203,-1.504006897,4.812634094
0.187644466,-1.487964468,5.000237004
0.183735328,-1.47183942,5.178368537
0.179732555,-1.455492095,5.358736451
0.175637966,-1.433985232,5.524855558
0.171453429,-1.413703725,5.714662831
0.167180862,-1.392454473,5.901872948
0.162822234,-1.363350257,6.045408207
0.158379559,-1.33627612,6.209309947
0.153854901,-1.306957774,6.390572816
0.149250368,-1.278486382,6.490259301
0.144568115,-1.242974243,6.663640295
0.139810343,-1.211725107,6.784135761
0.134979292,-1.171125661,6.879629505
0.130077251,-1.136056537,7.017137367
0.125106545,-1.096442254,7.122854824
0.120069542,-1.055125537,7.274168005
0.114968651,-1.012369919,7.3637934
0.109806317,-0.970812983,7.461280019
0.104585024,-0.925659743,7.610297546
0.099307291,-0.883439198,7.626035304
0.093975674,-0.831478487,7.768317185
0.08859276,-0.788228969,7.79816807
0.083161173,-0.73793695,7.877800623
0.077683563,-0.689714766,7.934716263
0.072162616,-0.644886859,7.984562471
0.066601042,-0.590858519,8.003159138
0.061001583,-0.547993819,8.007559729
0.055367004,-0.497929428,8.011174628
0.049700097,-0.451039663,8.000797652
0.044003677,-0.398256769,8.001592077
0.038280582,-0.360378249,7.931415358
0.032533671,-0.305055674,7.935780526
0.026765822,-0.267162334,7.864837407
0.020979931,-0.211743123,7.827958428
0.015178911,-0.170882287,7.732192161
0.009365691,-0.125931004,7.66373567
0.003543214,-0.084278165,7.592372254
-0.002285565,-0.049269688,7.453315363
-0.008117682,0.005114285,7.39688653
-0.01395016,0.0268741,7.210927995
-0.019780017,0.084322404,7.158390802
-0.025604263,0.106399413,6.979986193
-0.031419904,0.155415649,6.894110772
-0.037223941,0.173917502,6.696257619
-0.043013377,0.215814379,6.575346557
-0.04878521,0.230801868,6.38600444
-0.054536443,0.265431204,6.231752476
-0.06026408,0.286061652,6.045736858
-0.06596513,0.312434026,5.876167153
-0.071636608,0.334156689,5.696048187
-0.077275538,0.348753441,5.493833087
-0.082878949,0.367697866,5.299375904
-0.088443887,0.373742714,5.084915113
-0.093967405,0.387973123,4.892391854
-0.099446572,0.389906394,4.667172494
-0.104878474,0.393436506,4.452059358
-0.110260211,0.400996568,4.256949538
-0.115588905,0.393222419,4.020139735
-0.120861696,0.401438227,3.831140887
-0.126075747,0.381541013,3.595149232
-0.131228244,0.38363969,3.392769014
-0.136316398,0.357333525,3.151656833
-0.141337447,0.355402076,2.959297151
-0.146288657,0.327260329,2.726307595
-0.151167323,0.316346271,2.523508935
-0.155970771,0.292208924,2.324125295
-0.160696363,0.267428448,2.120054813
-0.16534149,0.250571165,1.92995953
-0.169903583,0.212161581,1.720086589
-0.174380108,0.196186589,1.556048735
-0.17876857,0.158102956,1.366357216
-0.183066516,0.123960754,1.183825304
-0.187271532,0.093918614,1.025352985
-0.191381249,0.05616143,0.860196486
-0.195393341,0.016742131,0.700179716
-0.199305529,-0.016037035,0.558011709
-0.203115581,-0.067951859,0.408127957
-0.206821312,-0.099910872,0.285045271
-0.21042059,-0.141277648,0.158793848
-0.213911331,-0.193525509,0.034935656
-0.217291506,-0.223707109,-0.059283716
-0.220559139,-0.276845752,-0.163983558
-0.223712308,-0.318111846,-0.252266554
-0.226749149,-0.362235296,-0.330762311
-0.229667854,-0.406563342,-0.400789748
-0.232466674,-0.451810653,-0.464751622
-0.235143921,-0.495479138,-0.516786499
-0.237697965,-0.542652051,-0.561588292
-0.240127243,-0.58171472,-0.593323615
-0.242430249,-0.630587069,-0.622724795
-0.244605545,-0.671255296,-0.638854586
-0.246651757,-0.717762363,-0.648304026
-0.248567577,-0.758032624,-0.647930173
-0.250351764,-0.800411543,-0.640366612
-0.252003145,-0.842887328,-0.625263877
-0.253520616,-0.88456123,-0.601563254
-0.254903141,-0.926484606,-0.570971352
-0.256149756,-0.966141761,-0.531442411
-0.257259568,-1.004135545,-0.484260344
-0.258231755,-1.041355487,-0.430297949
-0.259065568,-1.07756606,-0.368443547
-0.259760332,-1.119292266,-0.300045687
-0.260315445,-1.157364641,-0.2237813
-0.260730378,-1.194250677,-0.140287337
-0.26100468,-1.23111059,-0.049485094
-0.261137972,-1.266505398,0.048722642
-0.261129955,-1.301638333,0.154325525
-0.260980402,-1.336752004,0.267358304
-0.260689166,-1.370218008,0.387721009
-0.260256175,-1.403188738,0.515513792
-0.259681436,-1.433927192,0.650501423
-0.258965031,-1.464343019,0.792162157
-0.258107124,-1.493491909,0.941159231
-0.257107952,-1.523233166,1.097713422
-0.255967834,-1.55207121,1.261828563
-0.254687166,-1.576726601,1.431319084
-0.253266421,-1.599060751,1.605672587
-0.251706152,-1.624679502,1.790507844
-0.25000699,-1.645029913,1.978737779
-0.248169642,-1.665658647,2.17531784
-0.246194896,-1.685174868,2.378400498
-0.244083616,-1.70052223,2.584740204
-0.241836744,-1.716241806,2.798959812
-0.239455299,-1.729796358,3.015968504
-0.236940377,-1.742230797,3.240699915
-0.234293152,-1.750246031,3.467490085
-0.231514872,-1.756770752,3.698449418
-0.228606863,-1.762285294,3.931753256
-0.225570526,-1.766194589,4.173735283
-0.222407334,-1.76333557,4.410327851
-0.219118838,-1.764278416,4.660319819
-0.21570666,-1.761570156,4.912510585
-0.212172497,-1.752258021,5.149745412
-0.208518116,-1.743095037,5.40019632
-0.204745357,-1.732566427,5.645301963
-0.200856131,-1.719654103,5.901974468
-0.196852417,-1.703976868,6.160411395
-0.192736264,-1.687476227,6.408051196
-0.18850979,-1.661464704,6.639394221
-0.184175178,-1.637877038,6.89388551
-0.179734679,-1.616496387,7.157663337
-0.175190607,-1.581663052,7.366118528
-0.170545343,-1.551024303,7.605392527
-0.165801327,-1.518173651,7.856369712
-0.160961063,-1.480682548,7.995931532
-0.156027114,-1.44036153,8.251418636
-0.151002104,-1.39993482,8.400451943
-0.145888713,-1.35590905,8.619117006
-0.140689678,-1.310652668,8.744773692
-0.135407792,-1.25984343,8.921901769
-0.1300459,-1.213850195,9.123016447
-0.124606901,-1.159912621,9.230188368
-0.119093743,-1.108942228,9.448654591
-0.113509425,-1.053363029,9.558897873
-0.107856993,-0.996846136,9.662213307
-0.102139538,-0.935775661,9.834802725
-0.096360198,-0.879020246,9.908980403
-0.090522152,-0.812292564,10.06145135
-0.084628619,-0.757246477,10.15529827
-0.078682862,-0.69226557,10.19311058
-0.072688176,-0.638999271,10.20556947
-0.066647897,-0.57493771,10.24192268
-0.060565391,-0.523343381,10.19312162
-0.054444059,-0.453392095,10.24624902
-0.048287332,-0.404329195,10.17351073
-0.042098668,-0.342605045,10.15594048
-0.035881555,-0.275913843,10.1366403
-0.029639502,-0.223980168,10.05057115
-0.023376043,-0.157449801,10.00697963
-0.017094732,-0.110546418,9.89393919
-0.010799142,-0.060915235,9.752818732
-0.004492865,-0.000162245,9.664515251
0.001820497,0.038337692,9.469391906
0.008137324,0.106858453,9.405703234
0.014453989,0.140944891,9.192725981
0.020766855,0.197712317,9.061214994
0.027072278,0.234868688,8.866245966
0.03336661,0.277483592,8.666639832
0.039646201,0.314783996,8.474265902
0.045907401,0.34529553,8.227411233
0.05214656,0.350728001,7.897092514
0.058360035,0.403846648,7.763073577
0.064544187,0.440115552,7.5501878
0.070695385,0.463840028,7.286164499
0.076810011,0.476837816,7.012112274
0.082884458,0.494432579,6.742000911
0.088915133,0.50748641,6.459166351
0.094898461,0.510618288,6.170474558
0.100830888,0.528706464,5.920840698
0.106708877,0.524641509,5.607192817
0.112528918,0.522300898,5.327833237
0.118287524,0.51895493,5.035558177
0.123981239,0.503260621,4.729143546
0.129606634,0.497199307,4.451708747
0.135160312,0.473122389,4.139264048
0.140638912,0.459478181,3.858661077
0.146039108,0.42964667,3.571162219
0.151357612,0.411483319,3.291997902
0.156591177,0.377421723,3.004379261
0.161736597,0.351056767,2.750571838
0.166790712,0.31226807,2.475431296
0.171750408,0.272818704,2.206161372
0.176612619,0.241505494,1.975491404
0.181374331,0.186322093,1.712811849
0.186032579,0.155233893,1.487294728
0.190584455,0.098913347,1.257286148
0.195027107,0.058102102,1.053418113
0.199357741,0.009298339,0.843056977
0.203573621,-0.048640124,0.642054589
0.207672076,-0.099269529,0.465115918
0.211650497,-0.151103785,0.294623789
0.215506338,-0.20384312,0.137997936
0.219237125,-0.265845498,-0.015887317
0.222840448,-0.317441007,-0.146915341
0.22631397,-0.373373766,-0.26520174
0.229655426,-0.435970828,-0.380372085
0.232862624,-0.487526948,-0.473877881
0.235933448,-0.555202144,-0.562605546
0.238865856,-0.599238725,-0.626221786
0.241657888,-0.661235239,-0.688572247
0.244307661,-0.717140517,-0.736066693
0.246813374,-0.782459886,-0.774118607
0.249173308,-0.823866905,-0.790401462
0.251385828,-0.88620371,-0.804314947
0.253449383,-0.93838098,-0.801457629
0.25536251,-0.992505185,-0.790469313
0.257123832,-1.044690377,-0.766602869
0.258732058,-1.095220352,-0.732608921
0.260185992,-1.146334819,-0.688497237
0.261484523,-1.196505213,-0.633507791
0.262626634,-1.247328285,-0.568094631
0.263611401,-1.297482058,-0.492676791
0.264437991,-1.345554893,-0.406937969
0.265105666,-1.393893737,-0.31133189
0.265613783,-1.441992063,-0.205787314
0.265961794,-1.488774434,-0.08998989
0.266149248,-1.535318298,0.035990527
0.266175789,-1.580604295,0.172178298
0.266041158,-1.62523602,0.318504371
0.265745196,-1.66854922,0.474840436
0.265287839,-1.710687191,0.641385234
0.264669124,-1.753007632,0.817723483
0.263889185,-1.792735371,1.00398826
0.262948255,-1.830075349,1.199315682
0.261846666,-1.868595883,1.405789905
0.260584849,-1.905880996,1.621415252
0.259163335,-1.938039148,1.844087069
0.257582753,-1.969199641,2.077148264
0.255843833,-1.999136052,2.31803642
0.253947401,-2.025977352,2.567341392
0.251894385,-2.053960969,2.827951805
0.249685808,-2.075745702,3.092032607
0.247322793,-2.098789687,3.366813128
0.244806561,-2.119370163,3.651593401
0.24213843,-2.134585038,3.937093934
0.239319814,-2.147754438,4.227305382
0.236352225,-2.160755805,4.532074841
0.233237268,-2.164575839,4.821639694
0.229976644,-2.174968851,5.150109021
0.226572148,-2.1784465,5.460635595
0.22302567,-2.177406689,5.778956793
0.219339189,-2.173366468,6.08817617
0.215514779,-2.165806452,6.412618189
0.2115546,-2.157474636,6.738908204
0.207460906,-2.147178633,7.065915116
0.203236037,-2.131188686,7.37550561
0.198882419,-2.108490651,7.698297186
0.194402565,-2.08707964,8.019492827
0.189799072,-2.064238833,8.332144478
0.185074622,-2.034368187,8.673789212
0.180231975,-2.003211307,8.97290412
0.175273973,-1.962782071,9.245805014
0.170203538,-1.930973565,9.614966333
0.165023667,-1.880256109,9.809560577
0.159737433,-1.830977775,10.03625253
0.154347983,-1.783191644,10.36545054
0.148858535,-1.734143564,10.53010887
0.143272379,-1.676947169,10.83289197
0.13759287,-1.620042018,10.93166585
0.131823433,-1.560224871,11.26710149
0.125967554,-1.498598315,11.38524038
0.120028785,-1.432887778,11.68555901
0.114010734,-1.365465192,11.78100094
0.107917071,-1.300178184,11.98895829
0.101751519,-1.227231829,12.09596137
0.095517858,-1.150582836,12.28810729
0.089219916,-1.080773968,12.34101352
0.082861573,-1.003136384,12.45790852
0.076446756,-0.923028287,12.58207167
0.069979434,-0.854461593,12.59758757
0.063463621,-0.776118395,12.61221103
0.05690337,-0.707925779,12.5808121
0.050302771,-0.628623602,12.58424574
0.043665948,-0.556855167,12.50016468
0.03699706,-0.492894162,12.39740946
0.030300293,-0.417840041,12.33089668
0.023579861,-0.33434889,12.27209361
0.016840004,-0.274844141,12.09603549
0.010084982,-0.202697542,11.968649
0.003319074,-0.134005528,11.85119787
-0.003453422,-0.082990781,11.56851831
-0.010228197,-0.012648212,11.40266615
-0.017000929,0.048397058,11.20417343
-0.023767289,0.093166909,10.9215724
-0.030522941,0.166190785,10.75114367
-0.037263548,0.199290771,10.42372414
-0.043984771,0.251160748,10.14227458
-0.050682275,0.301995194,9.896555435
-0.05735173,0.329506713,9.534748986
-0.063988816,0.374713515,9.250467307
-0.070589222,0.401984224,8.91818458
-0.077148652,0.433159386,8.576262638
-0.083662828,0.456307188,8.217536068
-0.09012749,0.476136623,7.875868956
-0.096538401,0.488024386,7.4969928
-0.102891351,0.506282203,7.146435959
-0.109182156,0.507835942,6.764976672
-0.115406664,0.502844079,6.369742665
-0.121560756,0.506340613,6.006997889
-0.127640352,0.483910419,5.602103599
-0.133641407,0.486025996,5.249461962
-0.139559924,0.454247148,4.850057355
-0.145391944,0.437351734,4.487093661
-0.151133562,0.421521963,4.130556064
-0.156780919,0.382014012,3.768464561
-0.162330211,0.35237312,3.413736885
-0.167777688,0.311173143,3.062056361
-0.17311966,0.272801412,2.735207266
-0.178352496,0.225147231,2.409030871
-0.183472631,0.174485865,2.08036506
-0.188476563,0.13305018,1.800689749
-0.193360859,0.070146354,1.497912581
-0.198122159,0.023227572,1.224669368
-0.202757175,-0.045694713,0.956181479
-0.207262693,-0.095372219,0.725846444
-0.211635579,-0.155987685,0.487225977
-0.215872779,-0.222456433,0.269781231
-0.219971322,-0.286026616,0.075537844
-0.223928321,-0.349083034,-0.107728442
-0.227740976,-0.410033159,-0.265079834
-0.231406575,-0.481645012,-0.421422656
-0.234922501,-0.54569898,-0.550370985
-0.238286225,-0.608007251,-0.659693827
-0.241495317,-0.675981133,-0.758577001
-0.244547441,-0.736909621,-0.83617764
-0.247440364,-0.810395318,-0.904297334
-0.250171948,-0.862316464,-0.943083652
-0.252740162,-0.932222417,-0.977848086
-0.255143077,-0.992460659,-0.992424405
-0.257378869,-1.056837375,-0.992226067
-0.259445822,-1.111689011,-0.974635627
-0.26134233,-1.173335064,-0.943643042
-0.263066893,-1.233171847,-0.898388434
-0.264618125,-1.290432864,-0.839090225
-0.265994753,-1.346832327,-0.765367988
-0.267195616,-1.405272412,-0.679456247
-0.268219669,-1.460679328,-0.578975696
-0.269065982,-1.51563567,-0.464904335
-0.269733742,-1.571112373,-0.33770013
-0.270222254,-1.625557605,-0.196865648
-0.270530941,-1.679602296,-0.042290145
-0.270659347,-1.732086707,0.125904409
-0.270607133,-1.783885647,0.307705776
-0.270374082,-1.83395591,0.502957301
-0.269960098,-1.883231607,0.711632958
-0.269365207,-1.930074323,0.933369065
-0.268589555,-1.9766096,1.169066135
-0.267633411,-2.020220182,1.416805317
-0.266497167,-2.060801199,1.676443203
-0.265181334,-2.10407798,1.952282909
-0.26368655,-2.14392863,2.240461903
-0.262013571,-2.179194852,2.539165278
-0.260163278,-2.212933388,2.848276653
-0.258136671,-2.246488241,3.172995676
-0.255934873,-2.278708638,3.509626999
-0.253559128,-2.299638378,3.847483295
-0.251010801,-2.323911436,4.199810309
-0.248291375,-2.345158201,4.566020579
-0.245402455,-2.358351773,4.926857533
-0.242345761,-2.375677284,5.321492815
-0.239123134,-2.385140278,5.700750902
-0.23573653,-2.391832998,6.099084309
-0.232188021,-2.391485524,6.484412318
-0.228479795,-2.390911439,6.88939335
-0.22461415,-2.389841191,7.313272832
-0.220593501,-2.377871455,7.70127388
-0.216420371,-2.369541567,8.121736937
-0.212097392,-2.346111337,8.524086754
-0.207627306,-2.323969204,8.920002869
-0.203012961,-2.30327141,9.332730871
-0.198257308,-2.273307058,9.766556925
-0.193363402,-2.242547237,10.15537273
-0.188334402,-2.197566148,10.5097988
-0.183173562,-2.163925919,10.9640826
-0.177884235,-2.114012217,11.32263847
-0.172469872,-2.059723271,11.61820019
-0.166934013,-2.003997779,12.0033292
-0.161280292,-1.94960373,12.24339312
-0.15551243,-1.885539318,12.65183362
-0.149634237,-1.822103229,12.79205669
-0.143649604,-1.754816848,13.22180475
-0.137562506,-1.683692526,13.40237087
-0.131376997,-1.608317164,13.82292544
-0.125097205,-1.529366369,13.94207312
-0.118727335,-1.452659327,14.30805162
-0.112271662,-1.372473145,14.35716812
-0.105734528,-1.277193352,14.7280073
-0.099120344,-1.199549871,14.77500907
-0.092433579,-1.101449065,15.00442244
-0.085678767,-1.023631354,15.13266908
-0.078860495,-0.930306632,15.18351353
-0.071983404,-0.84843148,15.18477768
-0.065052187,-0.753420043,15.23414376
-0.058071585,-0.669888237,15.20430055
-0.051046381,-0.59127477,15.09658063
-0.0439814,-0.499335684,15.11355136
-0.036881507,-0.413172548,14.98569641
-0.029751598,-0.331788875,14.8580117
-0.022596602,-0.242974031,14.73009953
-0.015421476,-0.159622412,14.61621877
-0.008231201,-0.094299879,14.31939542
-0.001030778,-0.020278001,14.08833015
0.006174771,0.07030304,13.92182474
0.013380415,0.120306955,13.57476346
0.020581109,0.2024671,13.35746732
0.027771802,0.263434582,13.05562578
0.034947439,0.307046417,12.65710357
0.042102967,0.378800891,12.37948241
0.049233334,0.420327309,11.96419642
0.056333498,0.45519201,11.54135247
0.063398425,0.504506997,11.19069783
0.070423098,0.542523751,10.76667561
0.077402516,0.56184162,10.31974192
0.084331703,0.592865543,9.891422845
0.091205703,0.611895207,9.436374088
0.098019594,0.620109076,8.9669052
0.104768482,0.620443676,8.473521384
0.111447513,0.626907076,8.03343815
0.118051871,0.626565317,7.567250573
0.124576781,0.609101286,7.080502706
0.131017517,0.590032895,6.601483622
0.137369403,0.557340354,6.09497012
0.143627815,0.533665274,5.652319612
0.149788189,0.514404195,5.21314516
0.155846017,0.466301736,4.731347247
0.161796859,0.424352356,4.301610813
0.167636341,0.374208117,3.846525264
0.173360158,0.324695072,3.429209831
0.17896408,0.284468472,3.047571328
0.184443953,0.211865861,2.612163918
0.189795707,0.163449249,2.254179825
0.195015349,0.095931563,1.887884265
0.200098979,0.029709232,1.524108618
0.205042782,-0.034505921,1.20553273
0.209843036,-0.104175287,0.896861323
0.214496118,-0.178450385,0.600679452
0.218998499,-0.251334181,0.332207769
0.223346753,-0.324951281,0.083280813
0.227537558,-0.396601534,-0.1312157
0.231567699,-0.476905556,-0.342682017
0.235434068,-0.560405574,-0.526039653
0.239133672,-0.630866707,-0.677001071
0.24266363,-0.712872909,-0.816556954
0.246021177,-0.795978749,-0.933248327
0.24920367,-0.873103513,-1.021857652
0.252208583,-0.954091398,-1.093057425
0.255033518,-1.034505464,-1.141820203
0.257676197,-1.111672937,-1.169292568
0.260134475,-1.186978404,-1.175653736
0.262406333,-1.263747201,-1.163714399
0.264489883,-1.337613742,-1.1299571
0.266383371,-1.412577659,-1.079376825
0.268085178,-1.485710235,-1.010551532
0.26959382,-1.558081549,-0.924272746
0.27090795,-1.627249257,-0.819088949
0.272026362,-1.698760837,-0.696639666
0.272947988,-1.769357404,-0.557134659
0.273671902,-1.837507844,-0.400263932
0.274197321,-1.904895374,-0.226210872
0.274523605,-1.971664257,-0.035021682
0.274650258,-2.037287593,0.173541288
0.274576928,-2.100191916,0.399301321
0.27430341,-2.163163235,0.642223581
0.273829645,-2.222776213,0.902002582
0.27315572,-2.282212593,1.178909908
0.27228187,-2.342790223,1.474630115
0.271208474,-2.397041618,1.783916476
0.269936062,-2.450988948,2.111183447
0.268465309,-2.499853667,2.454607803
0.266797038,-2.544269353,2.809000572
0.26493222,-2.591672767,3.183962245
0.262871969,-2.632736598,3.57203499
0.26061755,-2.675793934,3.980677505
0.258170369,-2.708935309,4.395062671
0.255531981,-2.737499316,4.816805322
0.252704082,-2.766090507,5.261395273
0.249688513,-2.786391874,5.706019779
0.246487257,-2.809145381,6.175014197
0.243102439,-2.827333394,6.650038638
0.239536323,-2.833358857,7.115244826
0.235791312,-2.840935869,7.605995999
0.231869948,-2.842770462,8.105179172
0.227774905,-2.840941915,8.598017102
0.223508995,-2.836689669,9.12477537
0.219075161,-2.818146305,9.579187966
0.214476477,-2.805546945,10.12707875
0.209716144,-2.775721457,10.57893709
0.204797492,-2.756070162,11.0798009
0.199723975,-2.715058988,11.57807975
0.194499167,-2.677147116,12.04771151
0.189126765,-2.635012904,12.51929681
0.183610581,-2.586618687,12.97535054
0.177954544,-2.531447497,13.45304535
0.172162692,-2.469503634,13.80508538
0.166239177,-2.408576746,14.29844585
0.160188253,-2.332847654,14.5948522
0.154014281,-2.261536069,15.05643502
0.147721722,-2.186559478,15.3822489
0.141315134,-2.109875867,15.70837081
0.13479917,-2.017033527,16.07593005
0.128178574,-1.933772586,16.30752597
0.121458178,-1.841971088,16.64468092
0.114642898,-1.747488042,16.85790291
0.107737732,-1.655633939,17.11049542
0.100747755,-1.551753195,17.2477703
0.093678116,-1.443975465,17.5661494
0.086534033,-1.348534139,17.57032714
0.079320791,-1.231540009,17.80038783
0.072043738,-1.134375507,17.86635943
0.06470828,-1.025639778,17.86980765
0.057319878,-0.928755807,17.80494947
0.049884043,-0.822447794,17.76369403
0.042406334,-0.727323475,17.58448026
0.034892351,-0.620813225,17.53862385
0.027347734,-0.523713649,17.37806589
0.019778154,-0.426358445,17.16558288
0.012189315,-0.326108654,16.94351332
0.004586946,-0.233252942,16.73395837
-0.003023203,-0.15849015,16.31046974
-0.010635365,-0.068406723,16.01580263
-0.018243761,0.02618451,15.73215038
-0.025842602,0.087449365,15.28415222
-0.033426097,0.163799862,14.89338295
-0.040988454,0.247033275,14.54371261
-0.048523887,0.295880482,14.0535285
-0.05602662,0.349334172,13.56302868
-0.06349089,0.409021684,13.07489123
-0.070910951,0.453810948,12.59868971
-0.078281082,0.484170392,12.03511685
-0.085595588,0.523331572,11.50454292
-0.092848808,0.550304484,10.97209756
-0.100035114,0.556225816,10.3568436
-0.107148919,0.573564602,9.822621187
-0.114184684,0.578640326,9.243206995
-0.121136917,0.568050615,8.649560591
-0.128000179,0.545716743,8.048020721
-0.13476909,0.537314594,7.487477001
-0.141438334,0.522571096,6.947985964
-0.148002659,0.474826254,6.330823597
-0.154456886,0.438273356,5.783773195
-0.160795909,0.398291267,5.249577747
-0.167014704,0.352037599,4.695841502
-0.173108328,0.309277135,4.204889438
-0.179071925,0.247796331,3.682826965
-0.184900734,0.187695262,3.1899167
-0.190590084,0.136809806,2.745164959
-0.196135409,0.060143749,2.265444705
-0.20153224,0.002950119,1.854828005
-0.20677622,-0.068943802,1.456898191
-0.211863099,-0.141661861,1.062595758
-0.216788742,-0.214518046,0.713310169
-0.221549132,-0.29627582,0.381804653
-0.226140372,-0.376855773,0.078269915
-0.230558691,-0.460076215,-0.196058524
-0.234800443,-0.542588635,-0.441832325
-0.238862115,-0.622566436,-0.648646868
-0.242740326,-0.715794009,-0.845595309
-0.246431834,-0.80593008,-1.006449795
-0.249933534,-0.886560611,-1.127768357
-0.253242466,-0.978380055,-1.236705063
-0.256355813,-1.064990774,-1.311121949
-0.259270907,-1.151474437,-1.358631851
-0.261985231,-1.237773552,-1.379995502
-0.264496418,-1.323241658,-1.375838988
-0.266802258,-1.406883225,-1.347747306
-0.268900698,-1.487780658,-1.294764704
-0.270789842,-1.568840854,-1.220125218
-0.272467956,-1.650027426,-1.122367631
-0.27393347,-1.729152752,-1.00197698
-0.275184975,-1.808565349,-0.859147846
-0.276221232,-1.886919648,-0.69520278
-0.277041166,-1.962912155,-0.508984348
-0.277643872,-2.038438193,-0.301205337
-0.278028613,-2.111730953,-0.0715336
-0.278194824,-2.184381051,0.179903591
-0.278142112,-2.255303532,0.453047227
-0.277870254,-2.325013945,0.747952943
-0.277379203,-2.392374449,1.064355527
-0.276669083,-2.457056426,1.401946861
-0.275740192,-2.51816225,1.759368185
-0.274593002,-2.579142566,2.140167247
-0.27322816,-2.637201181,2.53978546
-0.271646485,-2.691673714,2.959648444
-0.269848971,-2.740625112,3.398042113
-0.267836785,-2.786409441,3.85274186
-0.265611266,-2.829563976,4.328876585
-0.263173927,-2.87076132,4.82531827
-0.260526449,-2.902956046,5.329709926
-0.257670687,-2.939922879,5.86568577
-0.254608664,-2.964377964,6.403680181
-0.25134257,-2.984022725,6.948839104
-0.247874765,-3.001395119,7.51677205
-0.24420777,-3.011845219,8.096371709
-0.240344273,-3.017799479,8.672081501
-0.236287124,-3.024869466,9.298953671
-0.232039331,-3.012214452,9.855260763
-0.227604063,-3.004467364,10.4839801
-0.222984642,-2.985464703,11.06150433
-0.218184545,-2.967503337,11.69425194
-0.213207402,-2.936247174,12.26105277
-0.208056988,-2.8972452,12.84874222
-0.202737227,-2.860759508,13.431972
-0.197252186,-2.814692153,14.06931316
-0.191606071,-2.765250619,14.63640687
-0.185803226,-2.69534503,15.09034071
-0.179848129,-2.639261135,15.69188136
-0.173745389,-2.556992468,16.12902423
-0.167499742,-2.479430944,16.68182945
-0.161116049,-2.402215586,17.06026468
-0.15459929,-2.315493621,17.59230034
-0.147954563,-2.222020732,17.89630949
-0.141187075,-2.13211816,18.39255368
-0.134302148,-2.032472869,18.6724826
-0.127305202,-1.924546396,19.24107295
-0.120201762,-1.825650338,19.48416939
-0.112997449,-1.714720861,19.65460059
-0.105697973,-1.589525772,20.16545656
-0.098309134,-1.486361491,20.20703798
-0.090836815,-1.350470921,20.58567713
-0.083286977,-1.245227068,20.64531976
-0.075665655,-1.125009516,20.68843254
-0.067978951,-1.006702349,20.72590803
-0.060233035,-0.899922011,20.62065651
-0.052434133,-0.779868302,20.55882922
-0.044588527,-0.66187218,20.52792117
-0.036702549,-0.54391205,20.36054101
-0.028782573,-0.434731961,20.13317989
-0.020835014,-0.342633439,19.84842258
-0.012866322,-0.215855375,19.65894219
-0.004882973,-0.113069193,19.33419206
0.003108531,-0.026502754,18.924672
0.011101671,0.070326698,18.53029545
0.019089915,0.17454341,18.19445919
0.027066721,0.25496413,17.73778673
0.035025548,0.316743983,17.16586114
0.042959856,0.399794531,16.70851071
0.050863114,0.411487889,15.84993311
0.058728805,0.520797064,15.56960888
0.066550431,0.574092766,15.00031139
0.074321519,0.615311206,14.34224519
0.082035625,0.648504605,13.70846319
0.089686343,0.666759503,13.02819048
0.097267304,0.681439133,12.3516182
0.104772189,0.689017497,11.65621178
0.112194728,0.690916437,10.99381716
0.119528708,0.681222501,10.28555986
0.126767981,0.65888215,9.572416956
0.133906463,0.646739501,8.897919523
0.140938144,0.619327447,8.205219692
0.147857092,0.580833374,7.5228192
0.154657457,0.546187843,6.840008415
0.161333477,0.508548228,6.212748004
0.167879485,0.450253201,5.524305679
0.174289909,0.400557689,4.920043516
0.180559281,0.340601193,4.304770209
0.186682242,0.281445802,3.709189542
0.192653543,0.20849516,3.160812077
0.198468052,0.129246732,2.602232827
0.204120761,0.042259304,2.087634836
