time,theta,omega,real_moment,Cd,Cip
26.4,-0.210472123,0.677225911,-0.144691372,-0.94160919,1.963308887
26.404,-0.207730582,0.693507678,-0.146691331,-0.93995065,2.038300234
26.408,-0.204924361,0.709564474,-0.148000837,-0.93442585,2.104110119
26.412,-0.202054372,0.725391396,-0.149935463,-0.929618999,2.179160391
26.416,-0.199121543,0.740983618,-0.151590711,-0.923832558,2.2505757
26.42,-0.196126823,0.756336394,-0.153181192,-0.920170804,2.321308558
26.424,-0.193071178,0.771445054,-0.154793509,-0.911132104,2.392600417
26.428,-0.189955594,0.786305013,-0.156756007,-0.905063887,2.469605969
26.432,-0.186781075,0.800911763,-0.158002727,-0.896771276,2.535488728
26.436,-0.183548643,0.815260885,-0.159561501,-0.887702028,2.606376483
26.44,-0.180259337,0.829348042,-0.160952472,-0.876774952,2.674526493
26.444,-0.176914214,0.843168982,-0.162656187,-0.866931818,2.74787922
26.448,-0.173514346,0.856719545,-0.164618487,-0.858542397,2.825723813
26.452,-0.170060823,0.869995654,-0.164495178,-0.841442427,2.867363046
26.456,-0.166554752,0.882993326,-0.166877753,-0.829799135,2.952353086
26.46,-0.162997253,0.895708667,-0.167650264,-0.81582748,3.0087316
26.464,-0.159389464,0.908137875,-0.169293093,-0.801531461,3.080374059
26.468,-0.155732537,0.920277242,-0.170091438,-0.78809061,3.136270875
26.472,-0.152027637,0.932123155,-0.171777806,-0.771012825,3.208136057
26.476,-0.148275947,0.943672094,-0.1724259,-0.755548323,3.260138447
26.48,-0.144478661,0.954920637,-0.171972566,-0.740370709,3.290325631
26.484,-0.140636987,0.965865459,-0.172730878,-0.71922255,3.342712656
26.488,-0.136752147,0.976503332,-0.175002712,-0.700432091,3.423977788
26.492,-0.132825374,0.986831129,-0.174224246,-0.682854282,3.444798835
26.496,-0.128857915,0.996845821,-0.175755763,-0.662264736,3.510346588
26.5,-0.124851029,1.006544482,-0.17587217,-0.642804028,3.546847564
26.504,-0.120805985,1.015924286,-0.176466916,-0.620024222,3.592006118
26.508,-0.116724063,1.024982509,-0.176406305,-0.59959596,3.622788565
26.512,-0.112606557,1.033716531,-0.17663932,-0.579345805,3.658484984
26.516,-0.108454767,1.042123837,-0.176863111,-0.557188572,3.692912518
26.52,-0.104270005,1.050202014,-0.177315348,-0.53470491,3.731054604
26.524,-0.100053592,1.057948756,-0.177980416,-0.509684061,3.772674006
26.528,-0.09580686,1.065361861,-0.177629398,-0.4876698,3.791616639
26.532,-0.091531145,1.072439237,-0.177698003,-0.46394624,3.818279125
26.536,-0.087227796,1.079178893,-0.177841968,-0.440690926,3.845387658
26.54,-0.082898167,1.085578952,-0.17661293,-0.419438326,3.841460218
26.544,-0.07854362,1.091637639,-0.178193901,-0.392179655,3.897478839
26.548,-0.074165523,1.09735329,-0.176091567,-0.374205085,3.871662196
26.552,-0.069765253,1.102724351,-0.176926675,-0.343011473,3.909063375
26.556,-0.06534419,1.107749375,-0.175742058,-0.32545139,3.900584158
26.56,-0.060903721,1.112427024,-0.17591359,-0.296098556,3.92087821
26.564,-0.056445238,1.116756072,-0.175121058,-0.270822019,3.918403214
26.568,-0.051970139,1.1207354,-0.173516498,-0.252818152,3.896335041
26.572,-0.047479823,1.124364001,-0.173140772,-0.222728606,3.900485896
26.576,-0.042975696,1.127640979,-0.171951967,-0.203140591,3.88499467
26.58,-0.038459165,1.130565546,-0.171870143,-0.175122229,3.893217029
26.584,-0.033931642,1.133137028,-0.170093181,-0.156549504,3.861728737
26.588,-0.02939454,1.135354858,-0.169617018,-0.127905525,3.858455329
26.592,-0.024849275,1.137218582,-0.168780294,-0.103912468,3.84572404
26.596,-0.020297264,1.138727857,-0.166535568,-0.085580242,3.799613106
26.6,-0.015739925,1.13988245,-0.166434986,-0.05726136,3.801168499
26.604,-0.011178678,1.140682238,-0.16461752,-0.040227179,3.762297756
26.608,-0.00661494,1.141127211,-0.162876781,-0.019731746,3.723965673
26.612,-0.002050133,1.141217467,-0.161715232,0.003842456,3.697700803
26.616,0.002514327,1.140953216,-0.160488733,0.026739452,3.668806561
26.62,0.007077021,1.140334776,-0.15822321,0.044559121,3.615055682
26.624,0.011636533,1.139362579,-0.156892833,0.065041679,3.581603338
26.628,0.01619145,1.138037162,-0.15570331,0.088227998,3.550313616
26.632,0.02074036,1.136359175,-0.153498406,0.103342492,3.494877231
26.636,0.025281855,1.134329375,-0.151921788,0.12360784,3.452801975
26.64,0.029814527,1.131948629,-0.149516895,0.137359015,3.391012718
26.644,0.034336977,1.129217911,-0.147860682,0.156123101,3.345360252
26.648,0.038847805,1.126138303,-0.145484077,0.1701881,3.282612544
26.652,0.04334562,1.122710997,-0.143627991,0.185188997,3.230870057
26.656,0.047829032,1.118937288,-0.141592209,0.199910212,3.174369914
26.66,0.052296658,1.11481858,-0.139588722,0.213939848,3.1179343
26.664,0.056747122,1.110356383,-0.137073772,0.227779831,3.049503855
26.668,0.061179053,1.105552311,-0.134498098,0.235534098,2.979256315
26.672,0.065591087,1.100408083,-0.132073293,0.2465901,2.911931873
26.676,0.069981867,1.094925523,-0.129440178,0.253529621,2.839658473
26.68,0.074350043,1.089106557,-0.127669626,0.2723386,2.785931204
26.684,0.078694273,1.082953213,-0.124422298,0.272533032,2.699730071
26.688,0.083013226,1.076467624,-0.122080792,0.283172321,2.633059918
26.692,0.087305574,1.069652021,-0.119956577,0.29437,2.570863466
26.696,0.091570005,1.062508737,-0.116234677,0.288195362,2.47446122
26.7,0.095805211,1.055040203,-0.114400617,0.305204262,2.418297935
26.704,0.100009896,1.04724895,-0.110834244,0.298095781,2.325607005
26.708,0.104182775,1.039137606,-0.10856813,0.307047641,2.26041327
26.712,0.108322574,1.030708895,-0.106194724,0.314680631,2.193064448
26.716,0.112428027,1.021965638,-0.102069735,0.299677115,2.089997237
26.72,0.116497883,1.012910751,-0.100060185,0.312461726,2.030695986
26.724,0.120530902,1.003547243,-0.097106194,0.306924406,1.95252762
26.728,0.124525854,0.993878215,-0.093973714,0.30527039,1.871336951
26.732,0.128481524,0.983906862,-0.091511419,0.31011878,1.804021504
26.736,0.13239671,0.973636468,-0.087490921,0.2907411,1.706759187
26.74,0.136270222,0.963070405,-0.085310892,0.29903935,1.64617102
26.744,0.140100884,0.952212137,-0.082377453,0.293962551,1.571645173
26.748,0.143887534,0.941065213,-0.078620568,0.279820325,1.482409978
26.752,0.147629025,0.929633268,-0.076060039,0.280383156,1.41670893
26.756,0.151324225,0.917920021,-0.073174658,0.271391201,1.345792096
26.76,0.154972016,0.905929276,-0.06997923,0.25926683,1.270211036
26.764,0.158571295,0.89366492,-0.066889781,0.253933543,1.197696873
26.768,0.162120975,0.881130917,-0.063799502,0.243630116,1.126341686
26.772,0.165619988,0.868331315,-0.06049747,0.228928588,1.052531508
26.776,0.169067277,0.855270238,-0.057578781,0.21926391,0.98668438
26.78,0.172461807,0.841951887,-0.054964708,0.210583151,0.927221788
26.784,0.175802555,0.82838054,-0.051437807,0.195010055,0.8537383
26.788,0.179088519,0.814560546,-0.048191578,0.179167157,0.786514889
26.792,0.182318714,0.80049633,-0.045659904,0.1720676,0.732329907
26.796,0.18549217,0.786192387,-0.042416965,0.154245831,0.668160594
26.8,0.188607939,0.77165328,-0.03922658,0.136097324,0.606478037
26.804,0.191665089,0.756883644,-0.036186114,0.124393793,0.548761332
26.808,0.194662707,0.741888178,-0.033301145,0.108598042,0.49500552
26.812,0.1975999,0.726671646,-0.030076155,0.087425093,0.437897996
26.816,0.200475792,0.711238877,-0.027349263,0.07484967,0.389738709
26.82,0.203289529,0.695594763,-0.024431813,0.057524859,0.340505737
26.824,0.206040275,0.679744253,-0.021123145,0.035674498,0.287684567
26.828,0.208727215,0.663692359,-0.018291405,0.021639789,0.243235134
26.832,0.211349552,0.647444148,-0.015426985,0.003116795,0.200122443
26.836,0.213906513,0.631004743,-0.0125332,-0.017887221,0.15845539
26.84,0.216397342,0.614379322,-0.009741663,-0.034847061,0.119917375
26.844,0.218821306,0.597573115,-0.006952037,-0.050990058,0.083236833
26.848,0.221177693,0.580591401,-0.00423979,-0.070493902,0.049320487
26.852,0.223465811,0.563439511,-0.001308092,-0.091968754,0.014767194
26.856,0.225684989,0.546122822,0.001334331,-0.109194474,-0.014600452
26.86,0.227834581,0.528646756,0.003996218,-0.125965967,-0.042327944
26.864,0.229913958,0.51101678,0.006789882,-0.149137046,-0.069520011
26.868,0.231922517,0.493238402,0.009391931,-0.168541411,-0.092816289
26.872,0.233859675,0.475317172,0.011933918,-0.185822255,-0.113652496
26.876,0.235724872,0.457258678,0.014557423,-0.205466333,-0.133370225
26.88,0.237517569,0.439068545,0.016994486,-0.222121882,-0.149503988
26.884,0.239237252,0.420752432,0.019536813,-0.24200555,-0.164699692
26.888,0.240883428,0.402316034,0.021912876,-0.260363844,-0.176635975
26.892,0.242455627,0.383765075,0.024341542,-0.279584465,-0.187165573
26.896,0.243953404,0.365105311,0.026674561,-0.297633282,-0.195131717
26.9,0.245376333,0.346342524,0.02911613,-0.317396163,-0.202046765
26.904,0.246724014,0.327482523,0.031365013,-0.333605985,-0.205800315
26.908,0.247996071,0.308531143,0.033774069,-0.353474335,-0.208782852
26.912,0.249192149,0.289494238,0.03601175,-0.370674284,-0.208879867
26.916,0.250311919,0.270377687,0.038314575,-0.389200322,-0.207561735
26.92,0.251355072,0.251187384,0.040477276,-0.406819256,-0.203714308
26.924,0.252321327,0.231929243,0.042608059,-0.422817896,-0.197997491
26.928,0.253210424,0.212609193,0.044724508,-0.439992701,-0.190519766
26.932,0.254022126,0.193233173,0.046875189,-0.453901643,-0.181483502
26.936,0.254756223,0.173807139,0.04888905,-0.470174284,-0.170251773
26.94,0.255412525,0.154337053,0.050961803,-0.48712289,-0.157589551
26.944,0.255990868,0.134828886,0.053008229,-0.503398739,-0.143198567
26.948,0.256491113,0.115288614,0.055046077,-0.519087555,-0.127152594
26.952,0.256913142,0.09572222,0.057116214,-0.535116606,-0.109542994
26.956,0.257256864,0.076135686,0.05912706,-0.549859498,-0.090195939
26.96,0.257522209,0.056534998,0.061146112,-0.564815772,-0.069262579
26.964,0.257709133,0.036926138,0.063174062,-0.579830304,-0.046739614
26.968,0.257817615,0.017315086,0.065183182,-0.594079278,-0.022613753
26.972,0.257847659,-0.002292183,0.067194997,-0.608478071,0.003086019
26.976,0.257799291,-0.0218897,0.069197781,-0.622748148,0.030349001
26.98,0.257672562,-0.041471505,0.071184514,-0.636438323,0.059149047
26.984,0.257467547,-0.06103165,0.073208473,-0.649760796,0.089521817
26.988,0.257184346,-0.080564196,0.075209522,-0.663470984,0.121402418
26.992,0.256823079,-0.100063221,0.077159475,-0.6756065,0.154694963
26.996,0.256383892,-0.119522817,0.079189494,-0.688646988,0.189640381
27,0.255866956,-0.138937093,0.081289691,-0.700936852,0.226290389
27.004,0.255272464,-0.158300178,0.083249887,-0.712929497,0.26404472
27.008,0.254600631,-0.177606224,0.085226766,-0.724945081,0.303281991
27.012,0.253851698,-0.196849403,0.087175333,-0.735854734,0.343827134
27.016,0.253025927,-0.216023913,0.089172927,-0.746789443,0.38596443
27.02,0.252123606,-0.235123977,0.09118197,-0.757754192,0.429554545
27.024,0.251145042,-0.254143849,0.093239827,-0.768675788,0.474781174
27.028,0.25009057,-0.273077808,0.095163969,-0.77815499,0.520680588
27.032,0.248960542,-0.29192017,0.097045377,-0.786405,0.56761176
27.036,0.247755338,-0.31066528,0.099013582,-0.795262151,0.616311005
27.04,0.246475357,-0.329307519,0.101030102,-0.804762841,0.666599321
27.044,0.245121022,-0.347841306,0.103079617,-0.8131938,0.718400092
27.048,0.243692779,-0.366261096,0.104939193,-0.8210152,0.770089037
27.052,0.242191093,-0.384561385,0.106950919,-0.827750164,0.824067189
27.056,0.240616454,-0.402736711,0.108765818,-0.832493395,0.877659542
27.06,0.238969373,-0.420781653,0.110945756,-0.840621126,0.935362424
27.064,0.237250382,-0.438690837,0.11286733,-0.847181804,0.992062987
27.068,0.235460035,-0.456458935,0.114794254,-0.852261567,1.049867015
27.072,0.233598906,-0.474080663,0.116767265,-0.858143524,1.109138495
27.076,0.231667591,-0.491550793,0.118723295,-0.862207353,1.169275294
27.08,0.229666708,-0.508864141,0.120521648,-0.864783881,1.228794732
27.084,0.227596894,-0.526015581,0.122618937,-0.868336336,1.292315595
27.088,0.225458806,-0.543000038,0.124356181,-0.870710364,1.352943524
27.092,0.223253123,-0.559812492,0.126215838,-0.872811854,1.415692299
27.096,0.220980542,-0.576447982,0.128018153,-0.874421692,1.47857756
27.1,0.218641782,-0.592901603,0.129753515,-0.872907019,1.541395851
27.104,0.216237578,-0.609168511,0.131496945,-0.873447255,1.604964898
27.108,0.213768689,-0.625243923,0.133613323,-0.875167135,1.673831263
27.112,0.211235889,-0.641123119,0.135481604,-0.874402375,1.74034038
27.116,0.208639972,-0.65680144,0.136558445,-0.869174988,1.797070391
27.12,0.205981751,-0.672274295,0.138519089,-0.867081062,1.865814925
27.124,0.203262058,-0.68753716,0.14018057,-0.862849997,1.931062937
27.128,0.20048174,-0.702585576,0.141699672,-0.858767631,1.994713403
27.132,0.197641665,-0.717415155,0.143308039,-0.855665969,2.059935057
27.136,0.194742716,-0.732021578,0.144994907,-0.848700091,2.126615922
27.14,0.191785795,-0.7464006,0.146337074,-0.843290923,2.188460821
27.144,0.18877182,-0.760548045,0.147892728,-0.836563617,2.253647066
27.148,0.185701725,-0.774459814,0.149365857,-0.828464921,2.317728995
27.152,0.182576461,-0.788131881,0.150631703,-0.818673161,2.378634498
27.156,0.179396995,-0.801560299,0.15222574,-0.810712927,2.444762759
27.16,0.176164309,-0.814741193,0.154103377,-0.803014607,2.515615499
27.164,0.172879401,-0.827670773,0.154130876,-0.789059452,2.555993214
27.168,0.169543283,-0.840345322,0.156344568,-0.778926559,2.632406857
27.172,0.166156983,-0.852761209,0.157130125,-0.766969189,2.684722003
27.176,0.162721543,-0.864914881,0.158861693,-0.755059399,2.752992235
27.18,0.159238018,-0.876802867,0.15946826,-0.742254855,2.801487233
27.184,0.155707478,-0.888421782,0.161282852,-0.729049427,2.870911622
27.188,0.152131007,-0.899768324,0.162122367,-0.7133904,2.922712287
27.192,0.148509699,-0.910839275,0.161862809,-0.700616323,2.95393716
27.196,0.144844664,-0.921631506,0.162453977,-0.683209923,2.999853809
27.2,0.141137023,-0.93214197,0.164812149,-0.666326947,3.078107019
27.204,0.137387908,-0.942367713,0.164004987,-0.650182538,3.096634031
27.208,0.133598465,-0.952305867,0.164875489,-0.632478913,3.145900538
27.212,0.129769848,-0.961953653,0.165216356,-0.614550954,3.184341347
27.216,0.125903226,-0.971308381,0.16622152,-0.595835844,3.234869874
27.22,0.121999776,-0.980367455,0.166935095,-0.575459356,3.279056981
27.224,0.118060684,-0.989128368,0.166836496,-0.557784795,3.30640576
27.228,0.114087149,-0.997588705,0.167357746,-0.537939006,3.345105123
27.232,0.110080378,-1.005746144,0.167260316,-0.519017499,3.370495247
27.236,0.106041587,-1.013598456,0.167727771,-0.498312477,3.406303534
27.24,0.101972,-1.021143506,0.167524791,-0.477661935,3.427506559
27.244,0.097872851,-1.028379254,0.167676197,-0.456648771,3.4549133
27.248,0.093745381,-1.035303753,0.16824107,-0.433940382,3.489894033
27.252,0.089590839,-1.041915152,0.16788758,-0.414912195,3.504800919
27.256,0.08541048,-1.048211698,0.167378322,-0.392279997,3.515285825
27.26,0.081205567,-1.05419173,0.168637843,-0.371019094,3.561943888
27.264,0.07697737,-1.059853686,0.16691305,-0.350351855,3.544448225
27.268,0.072727164,-1.065196102,0.167689494,-0.323792828,3.578885911
27.272,0.068456229,-1.070217607,0.166592944,-0.308391914,3.572244086
27.276,0.064165853,-1.074916932,0.167115273,-0.280358976,3.599179261
27.28,0.059857325,-1.079292903,0.166198171,-0.258224852,3.593999333
27.284,0.055531942,-1.083344446,0.164768616,-0.240877531,3.576460923
27.288,0.051191003,-1.087070582,0.164343884,-0.214809691,3.579511157
27.292,0.046835812,-1.090470433,0.16355262,-0.194882098,3.573418089
27.296,0.042467676,-1.09354322,0.163184472,-0.171065397,3.575421215
27.3,0.038087904,-1.09628826,0.162103095,-0.151331909,3.56064355
27.304,0.033697808,-1.098704971,0.1615537,-0.126374073,3.556398576
27.308,0.029298702,-1.100792868,0.160811769,-0.102235657,3.546793194
27.312,0.024891904,-1.102551566,0.159085294,-0.087557209,3.514320586
27.316,0.020478729,-1.103980778,0.158542749,-0.062072028,3.506875327
27.32,0.016060497,-1.105080317,0.157624253,-0.03988402,3.490031243
27.324,0.011638526,-1.105850093,0.155818198,-0.02707297,3.452445785
27.328,0.007214136,-1.106290116,0.155103612,-0.000435627,3.437980226
27.332,0.002788645,-1.106400493,0.153368823,0.016964936,3.399866585
27.336,-0.001636629,-1.106181431,0.151848538,0.034132167,3.365498571
27.34,-0.006060368,-1.105633234,0.150388144,0.052771962,3.331479261
27.344,-0.010481256,-1.104756304,0.149597563,0.075687977,3.311337415
27.348,-0.014897981,-1.103551141,0.14733411,0.08808713,3.257678324
27.352,-0.019309229,-1.102018342,0.146402618,0.111828188,3.232586065
27.356,-0.023713691,-1.100158602,0.144251984,0.123876219,3.179724736
27.36,-0.028110063,-1.097972711,0.14246047,0.140157884,3.133995357
27.364,-0.032497039,-1.095461558,0.140593381,0.153149396,3.085847419
27.368,-0.036873323,-1.092626126,0.138798964,0.169406312,3.038576918
27.372,-0.041237617,-1.089467494,0.136975869,0.1819977,2.989997135
27.376,-0.045588633,-1.085986838,0.135181455,0.197244448,2.941400139
27.38,-0.049925084,-1.082185425,0.133343346,0.212141633,2.891248769
27.384,-0.054245691,-1.07806462,0.130931029,0.219675136,2.828132846
27.388,-0.058549177,-1.07362588,0.128879161,0.231927946,2.772350292
27.392,-0.062834276,-1.068870755,0.126559619,0.241058425,2.71039622
27.396,-0.067099724,-1.063800888,0.124154159,0.247310204,2.646269386
27.4,-0.071344266,-1.058418015,0.122569571,0.265708671,2.599275538
27.404,-0.075566653,-1.052723961,0.119489899,0.265857492,2.52033419
27.408,-0.079765645,-1.046720644,0.117500497,0.276168465,2.464239547
27.412,-0.083940009,-1.040410071,0.115416251,0.283879674,2.405935281
27.416,-0.088088519,-1.033794337,0.112200031,0.281940612,2.324018365
27.42,-0.092209959,-1.026875629,0.11045805,0.297320746,2.272624309
27.424,-0.096303123,-1.01965622,0.107294711,0.291689688,2.192020018
27.428,-0.100366811,-1.012138468,0.104914352,0.297298233,2.127586679
27.432,-0.104399836,-1.00432482,0.103031649,0.307876329,2.073276738
27.436,-0.108401019,-0.996217807,0.099194114,0.293411063,1.979942751
27.44,-0.112369191,-0.987820047,0.097444815,0.306782856,1.92863037
27.444,-0.116303195,-0.979134238,0.094800039,0.303224346,1.859786889
27.448,-0.120201884,-0.970163163,0.091841925,0.29985332,1.785246487
27.452,-0.124064124,-0.960909686,0.089526198,0.304894954,1.723634351
27.456,-0.127888789,-0.951376753,0.086167613,0.29206626,1.642513811
27.46,-0.131674769,-0.941567389,0.083704436,0.294082937,1.57910975
27.464,-0.135420964,-0.931484697,0.081046325,0.290993456,1.512590892
27.468,-0.139126287,-0.921131861,0.077799832,0.278118785,1.435862624
27.472,-0.142789663,-0.910512138,0.075320102,0.279692464,1.374070673
27.476,-0.146410032,-0.899628863,0.072672519,0.27425849,1.309923771
27.48,-0.149986347,-0.888485446,0.06995638,0.264128375,1.245346139
27.484,-0.153517574,-0.877085369,0.067086097,0.258142064,1.178926754
27.488,-0.157002692,-0.865432188,0.064134037,0.248863115,1.112074939
27.492,-0.160440698,-0.85352953,0.061329172,0.241420536,1.048813059
27.496,-0.163830601,-0.841381092,0.058299576,0.225918431,0.98281228
27.5,-0.167171424,-0.82899064,0.055798473,0.219830606,0.926796471
27.504,-0.170462209,-0.816362006,0.053155103,0.210627327,0.86944112
27.508,-0.173702008,-0.803499093,0.049672232,0.191835925,0.799671278
27.512,-0.176889894,-0.790405865,0.047210564,0.185240428,0.747655911
27.516,-0.180024953,-0.777086353,0.044778443,0.175849763,0.69718928
27.52,-0.183106289,-0.763544648,0.041380618,0.153467459,0.633058499
27.524,-0.18613302,-0.749784906,0.038849942,0.144931282,0.583632534
27.528,-0.189104283,-0.73581134,0.035842391,0.13000248,0.528415901
27.532,-0.192019231,-0.721628223,0.03307657,0.113850176,0.478240567
27.536,-0.194877035,-0.707239887,0.030233922,0.097020711,0.428423875
27.54,-0.197676882,-0.692650719,0.027707263,0.084682789,0.384521252
27.544,-0.200417979,-0.67786516,0.024978867,0.0692504,0.339256739
27.548,-0.203099548,-0.662887706,0.021945724,0.050665625,0.291475662
27.552,-0.205720831,-0.647722904,0.019254732,0.033729307,0.249884413
27.556,-0.208281087,-0.632375353,0.016658759,0.019590142,0.211071698
27.56,-0.210779596,-0.6168497,0.013983043,-4.40E-06,0.172819788
27.564,-0.213215654,-0.60115064,0.011498799,-0.011884233,0.138499507
27.568,-0.215588576,-0.585282915,0.008794631,-0.031203084,0.103132586
27.572,-0.217897699,-0.569251311,0.006132776,-0.050631711,0.069947725
27.576,-0.220142375,-0.553060659,0.003574156,-0.068057263,0.039605791
27.58,-0.222321978,-0.53671583,0.001092857,-0.083980861,0.011752231
27.584,-0.224435902,-0.520221737,-0.00150181,-0.102505142,-0.015653657
27.588,-0.22648356,-0.503583331,-0.003913806,-0.119016846,-0.039489635
27.592,-0.228464383,-0.4868056,-0.006391541,-0.138068128,-0.062340969
27.596,-0.230377826,-0.469893572,-0.008814052,-0.155891606,-0.082982701
27.6,-0.23222336,-0.452852303,-0.011152083,-0.171387588,-0.101187062
27.604,-0.234000478,-0.435686887,-0.013560672,-0.189991077,-0.118377222
27.608,-0.235708696,-0.418402447,-0.01596314,-0.208031369,-0.133821212
27.612,-0.237347546,-0.401004137,-0.018168911,-0.224793351,-0.145978933
27.616,-0.238916584,-0.383497139,-0.020461416,-0.245021471,-0.157220891
27.62,-0.240415385,-0.365886661,-0.022620262,-0.258005736,-0.165827531
27.624,-0.241843546,-0.348177936,-0.024880552,-0.277186219,-0.173569611
27.628,-0.243200685,-0.330376221,-0.026996014,-0.293165101,-0.178698479
27.632,-0.244486439,-0.312486797,-0.029286318,-0.311731935,-0.183361808
27.636,-0.245700469,-0.294514962,-0.031385841,-0.327876398,-0.185205365
27.64,-0.246842456,-0.276466036,-0.033526355,-0.345201059,-0.185712253
27.644,-0.247912102,-0.258345353,-0.035590416,-0.36203583,-0.184223974
27.648,-0.24890913,-0.240158265,-0.037599864,-0.377054803,-0.180924026
27.652,-0.249833287,-0.221910138,-0.039599609,-0.392868528,-0.176068016
27.656,-0.250684337,-0.203606349,-0.041526772,-0.40505153,-0.169407222
27.66,-0.25146207,-0.185252288,-0.043482468,-0.421927115,-0.161395043
27.664,-0.252166296,-0.166853352,-0.045422822,-0.437748329,-0.151852337
27.668,-0.252796845,-0.148414949,-0.04731997,-0.452854587,-0.140713102
27.672,-0.25335357,-0.129942488,-0.049251195,-0.468079705,-0.128227265
27.676,-0.253836346,-0.111441388,-0.051118974,-0.481834969,-0.114140842
27.68,-0.25424507,-0.092917068,-0.053042834,-0.496590514,-0.098749442
27.684,-0.254579659,-0.074374948,-0.054887321,-0.510052705,-0.081792058
27.688,-0.254840053,-0.055820448,-0.056726977,-0.524814841,-0.063444706
27.692,-0.255026213,-0.037258989,-0.058586877,-0.538534304,-0.043736482
27.696,-0.255138123,-0.018695984,-0.060432652,-0.551991575,-0.022637706
27.7,-0.255175787,-0.000136845,-0.062266391,-0.565149755,-0.000170724
27.704,-0.25513923,0.018413025,-0.064096949,-0.578072234,0.023646939
27.708,-0.255028502,0.036948231,-0.065918472,-0.590511372,0.048799257
27.712,-0.254843671,0.055463386,-0.067758707,-0.603012486,0.075298083
27.716,-0.254584829,0.073953116,-0.069623537,-0.614419096,0.103163244
27.72,-0.254252087,0.092412059,-0.07139454,-0.627111737,0.132192275
27.724,-0.25384558,0.110834868,-0.073239144,-0.638485818,0.162641774
27.728,-0.253365464,0.129216212,-0.075032359,-0.649620479,0.194257609
27.732,-0.252811913,0.147550776,-0.076919194,-0.661440836,0.227399053
27.736,-0.252185127,0.165833265,-0.078788773,-0.671938278,0.261787205
27.74,-0.251485323,0.184058405,-0.080578066,-0.682596502,0.297156288
27.744,-0.250712743,0.202220944,-0.082397449,-0.693208919,0.333850731
27.748,-0.249867646,0.220315652,-0.084180749,-0.702710517,0.371595605
27.752,-0.248950315,0.238337326,-0.086023085,-0.712781282,0.410789664
27.756,-0.247961052,0.256280789,-0.08793372,-0.72278295,0.451527211
27.76,-0.24690018,0.27414089,-0.089677123,-0.731154287,0.492569951
27.764,-0.245768043,0.29191251,-0.091380926,-0.7387475,0.534466751
27.768,-0.244565005,0.309590561,-0.093204373,-0.747286025,0.578144539
27.772,-0.24329145,0.327169984,-0.095084156,-0.755218868,0.623295571
27.776,-0.241947783,0.344645758,-0.096852106,-0.763145604,0.668797182
27.78,-0.240534429,0.362012895,-0.098618883,-0.769789011,0.715313711
27.784,-0.239051831,0.379266444,-0.100456252,-0.776427662,0.763367771
27.788,-0.237500455,0.396401491,-0.102127539,-0.780924826,0.81113021
27.792,-0.235880784,0.413413163,-0.104071126,-0.787746772,0.862039133
27.796,-0.234193321,0.430296627,-0.105783882,-0.792961416,0.912010573
27.8,-0.232438588,0.447047092,-0.107571901,-0.798264609,0.963528461
27.804,-0.230617128,0.463659811,-0.109369478,-0.803589691,1.016033491
27.808,-0.2287295,0.480130081,-0.111178852,-0.80717432,1.069531378
27.812,-0.226776283,0.496453246,-0.112816181,-0.809632341,1.122179104
27.816,-0.224758076,0.512624696,-0.114718713,-0.812666953,1.178273799
27.82,-0.222675494,0.528639871,-0.11634575,-0.815034415,1.232318223
27.824,-0.220529171,0.544494261,-0.117951584,-0.816782754,1.286795447
27.828,-0.21831976,0.560183405,-0.119707075,-0.818026254,1.343576774
27.832,-0.21604793,0.575702898,-0.121296776,-0.818929958,1.399136557
27.836,-0.213714369,0.591048384,-0.122863053,-0.817514081,1.454979148
27.84,-0.211319781,0.606215567,-0.124659873,-0.818578778,1.514140562
27.844,-0.208864888,0.621200203,-0.12639027,-0.819162006,1.573104815
27.848,-0.206350428,0.635998106,-0.127843803,-0.815846853,1.62910071
27.852,-0.203777158,0.650605149,-0.1291285,-0.812859051,1.683263209
27.856,-0.201145847,0.665017265,-0.130598267,-0.808398181,1.740134289
27.86,-0.198457285,0.679230446,-0.132104074,-0.804171807,1.797818252
27.864,-0.195712274,0.693240745,-0.133681445,-0.803592881,1.856810752
27.868,-0.192911634,0.707044281,-0.13506274,-0.796235992,1.913350783
27.872,-0.190056201,0.720637233,-0.13669716,-0.791691705,1.973733978
27.876,-0.187146822,0.734015846,-0.137488329,-0.785046203,2.022011862
27.88,-0.184184364,0.747176432,-0.139199908,-0.778536388,2.083888815
27.884,-0.181169706,0.760115368,-0.14035788,-0.770782677,2.137611335
27.888,-0.178103742,0.772829099,-0.141682054,-0.763076121,2.193869246
27.892,-0.174987379,0.785314139,-0.143177777,-0.75512112,2.252845772
27.896,-0.171821538,0.797567072,-0.144533144,-0.74657839,2.309654912
27.9,-0.168607156,0.809584551,-0.144855347,-0.735424171,2.349682443
27.904,-0.16534518,0.821363302,-0.146664544,-0.724796373,2.413642042
27.908,-0.162036572,0.83290012,-0.147521331,-0.713321263,2.461842008
27.912,-0.158682306,0.844191878,-0.148760932,-0.702142999,2.516184536
27.916,-0.155283368,0.855235518,-0.14942214,-0.691294052,2.560431195
27.92,-0.151840757,0.86602806,-0.151336017,-0.677709688,2.625951455
27.924,-0.148355482,0.876566596,-0.151712451,-0.664595608,2.664517466
27.928,-0.144828566,0.886848297,-0.151653743,-0.65283973,2.694727788
27.932,-0.141261042,0.896870411,-0.152155018,-0.636040841,2.734188205
